Date,Price,Open,High,Low,Vol.,Change %
8/4/2009,969.70,960,972.7,953.1,94.66K,1.14%
8/3/2009,958.80,954.5,966.9,954.3,95.46K,0.31%
7/31/2009,955.80,937.1,960,933.8,98.49K,1.97%
7/30/2009,937.30,931.9,939.4,930.9,62.13K,1.09%
7/29/2009,927.20,937.8,940.9,925.2,129.09K,-1.27%
7/28/2009,939.10,953.6,956.8,933.8,169.54K,-1.51%
7/27/2009,953.50,951.4,960,947.8,101.95K,0.04%
7/24/2009,953.10,948,954.4,946.6,70.92K,-0.18%
7/23/2009,954.80,952.7,957.5,947.2,124.92K,0.16%
7/22/2009,953.30,948.9,955,944.6,89.85K,0.68%
7/21/2009,946.90,949.8,953.8,944.3,79.09K,-0.20%
7/20/2009,948.80,938.5,955.4,937,102.85K,1.21%
7/17/2009,937.50,937.8,939.8,931.6,62.04K,0.22%
7/16/2009,935.40,939.3,940.5,932.6,60.37K,-0.43%
7/15/2009,939.40,925.4,942.3,924.5,122.62K,1.80%
7/14/2009,922.80,921.2,927.8,917.8,82.44K,0.03%
7/13/2009,922.50,912.3,923.4,907.4,100.04K,1.10%
7/10/2009,912.50,912.1,915.2,906.6,72.83K,-0.40%
7/9/2009,916.20,909.3,918.9,906.2,91.68K,0.76%
7/8/2009,909.30,917.7,925.9,904.8,131.01K,-2.13%
7/7/2009,929.10,924.6,932.4,921,78.42K,0.52%
7/3/2009,924.30,932,932.4,920.3,79.79K,-0.72%
7/2/2009,931.00,940.9,942.1,926.6,101.81K,-1.09%
7/1/2009,941.30,926.1,947,926.1,97.42K,1.50%
6/30/2009,927.40,938.1,945.4,922.7,102.29K,-1.41%
6/29/2009,940.70,940.7,943.2,933.6,57.11K,-0.03%
6/26/2009,941.00,940.1,949,936.6,73.58K,0.16%
6/25/2009,939.50,932,940.4,930.3,76.94K,0.55%
6/24/2009,934.40,926.4,944.4,922.8,116.25K,1.09%
6/23/2009,924.30,922.5,927.4,913.2,91.90K,0.36%
6/22/2009,921.00,935.1,935.6,918.3,96.76K,-1.62%
6/19/2009,936.20,934,939.7,931.5,57.56K,0.17%
6/18/2009,934.60,940,944,930.5,78.32K,-0.15%
6/17/2009,936.00,935.4,941.1,928.4,87.65K,0.41%
6/16/2009,932.20,928.8,940.6,927.7,76.59K,0.51%
6/15/2009,927.50,940.3,940.3,926.5,91.53K,-1.40%
6/12/2009,940.70,956.3,959.2,936.2,103.11K,-2.21%
6/11/2009,962.00,955.6,963.2,942.5,111.28K,0.76%
6/10/2009,954.70,955.8,966.7,947.5,107.07K,0.00%
6/9/2009,954.70,951.8,964.5,948.3,88.84K,0.23%
6/8/2009,952.50,956.3,961.1,943.8,95.71K,-1.05%
6/5/2009,962.60,981.4,985,953.8,150.85K,-2.01%
6/4/2009,982.30,966,983.4,962,115.37K,1.73%
6/3/2009,965.60,983.2,992.1,961.5,127.90K,-1.91%
6/2/2009,984.40,976.9,988.3,970.5,88.68K,0.45%
6/1/2009,980.00,981,990.2,974.1,94.73K,-0.03%
5/29/2009,980.30,960.8,982,960.4,102.47K,1.78%
5/28/2009,963.20,950.2,966.7,945.8,121.23K,1.04%
5/27/2009,953.30,953.3,959.6,946.2,151.33K,0.00%
5/25/2009,953.30,957.6,960.1,936.6,166.71K,-0.58%
5/22/2009,958.90,955.1,963.1,950.1,117.82K,0.81%
5/21/2009,951.20,938.5,957,935.8,130.92K,1.47%
5/20/2009,937.40,925.6,941,925.3,128.00K,1.15%
5/19/2009,926.70,918.2,929.9,917.6,87.16K,0.54%
5/18/2009,921.70,930.5,934.1,915.2,97.05K,-1.03%
5/15/2009,931.30,926.9,934.8,924.1,88.90K,0.31%
5/14/2009,928.40,927,929.4,920.5,76.20K,0.27%
5/13/2009,925.90,923.3,931.4,917.8,116.79K,0.22%
5/12/2009,923.90,913.9,924.9,912.4,88.79K,1.14%
5/11/2009,913.50,917,918.4,908.8,57.35K,-0.15%
5/8/2009,914.90,911.7,921,905.5,86.34K,-0.07%
5/7/2009,915.50,912.5,926.5,908.9,124.79K,0.49%
5/6/2009,911.00,897.3,913.5,895.4,85.61K,0.74%
5/5/2009,904.30,903.4,916.7,893.2,88.10K,0.23%
5/4/2009,902.20,887.5,908.3,885.6,83.81K,1.58%
5/1/2009,888.20,888.9,890.8,880.5,46.71K,-0.34%
4/30/2009,891.20,898.6,900.8,880.1,81.60K,-1.03%
4/29/2009,900.50,894,904,888.3,69.35K,0.77%
4/28/2009,893.60,907.2,907.7,884.6,81.05K,-1.61%
4/27/2009,908.20,915,919.7,905.8,59.47K,-0.65%
4/24/2009,914.10,905.5,915.4,904.2,74.41K,0.83%
4/23/2009,906.60,891.3,910.4,890.5,90.67K,1.58%
4/22/2009,892.50,884.8,894.8,882.8,59.58K,1.11%
4/21/2009,882.70,886.5,896.4,879.5,73.22K,-0.54%
4/20/2009,887.50,870.2,889.7,865.6,75.86K,2.26%
4/17/2009,867.90,876.9,877.9,865.6,75.75K,-1.35%
4/16/2009,879.80,893,895,873,80.70K,-1.53%
4/15/2009,893.50,891.2,902.1,886.2,56.03K,0.17%
4/14/2009,892.00,894.2,899.7,887.1,57.46K,-0.42%
4/13/2009,895.80,882.9,901.2,882.9,47.87K,1.42%
4/9/2009,883.30,882.6,887.8,876,53.69K,-0.29%
4/8/2009,885.90,884.6,891.7,879.2,79.89K,0.29%
4/7/2009,883.30,870.1,886.9,870.1,68.27K,1.20%
4/6/2009,872.80,898,899.5,865,123.65K,-2.73%
4/3/2009,897.30,905,911.8,892.5,100.97K,-1.28%
4/2/2009,908.90,929.1,931.8,896.1,154.08K,-2.03%
4/1/2009,927.70,920,935.8,918.6,84.43K,0.29%
3/31/2009,925.00,919.3,926.9,913.6,93.01K,0.80%
3/30/2009,917.70,926,934.7,910.4,114.01K,-0.60%
3/27/2009,923.20,934.4,936.7,919,106.87K,-1.79%
3/26/2009,940.00,934.9,946.6,932,122.92K,0.45%
3/25/2009,935.80,927.6,942,916,162.94K,1.30%
3/24/2009,923.80,938.4,944.6,916.9,154.38K,-3.01%
3/23/2009,952.50,950.5,958.1,936,104.40K,-0.39%
3/20/2009,956.20,959.2,967.8,946.7,108.94K,-0.27%
3/19/2009,958.80,941.6,963.5,926,181.06K,7.84%
3/18/2009,889.10,915.2,954,882.7,226.08K,-3.02%
3/17/2009,916.80,924.5,925.3,912.4,70.71K,-0.56%
3/16/2009,922.00,928.3,930.6,915.3,84.78K,-0.87%
3/13/2009,930.10,927.4,941.1,919.6,98.23K,0.66%
3/12/2009,924.00,906.7,931.6,906.3,123.79K,1.46%
3/11/2009,910.70,896.1,913.8,892.6,95.71K,1.65%
3/10/2009,895.90,922.9,923.2,891.1,138.51K,-2.41%
3/9/2009,918.00,941.2,942.8,911.1,108.00K,-2.62%
3/6/2009,942.70,934.2,945.5,930.6,107.51K,1.61%
3/5/2009,927.80,906.8,937.5,906.2,105.85K,2.33%
3/4/2009,906.70,916.5,923.7,900.4,102.12K,-0.76%
3/3/2009,913.60,928,933.5,905.7,130.26K,-2.81%
3/2/2009,940.00,940.3,959.5,921,124.35K,-0.27%
2/27/2009,942.50,947,964,927,148.53K,-0.01%
2/26/2009,942.60,953.6,957.6,932.2,133.18K,-2.44%
2/25/2009,966.20,962.5,979.7,945.2,140.32K,-0.34%
2/24/2009,969.50,992.1,997,960.2,156.17K,-2.56%
2/23/2009,995.00,994.3,999.6,976.2,111.09K,-0.72%
2/20/2009,"1,002.20",973.2,"1,007.70",971.5,163.17K,2.63%
2/19/2009,976.50,987,987.9,969.5,116.16K,-0.17%
2/18/2009,978.20,964.8,988.7,961.6,117.78K,1.11%
2/16/2009,967.50,942.8,975.4,937.3,137.89K,2.69%
2/13/2009,942.20,946.6,946.9,933,77.27K,-0.74%
2/12/2009,949.20,939.4,954,936.5,124.89K,0.50%
2/11/2009,944.50,937.4,949,912,172.83K,3.31%
2/10/2009,914.20,895.9,919.7,892,114.81K,2.40%
2/9/2009,892.80,913.4,913.4,891.9,81.74K,-2.35%
2/6/2009,914.30,915.2,921.9,905.4,77.40K,0.01%
2/5/2009,914.20,906.4,926.3,903.4,100.19K,1.33%
2/4/2009,902.20,901.1,910.9,896.2,75.62K,1.09%
2/3/2009,892.50,904.4,914.3,890.3,107.99K,-1.62%
2/2/2009,907.20,924.6,929,902.1,96.27K,-2.28%
1/30/2009,928.40,911,931.3,903.1,129.07K,2.42%
1/29/2009,906.50,890,911.3,875.7,126.38K,2.06%
1/28/2009,888.20,899.5,903.4,882,137.27K,-1.26%
1/27/2009,899.50,902.9,907.6,892.2,113.68K,-1.02%
1/26/2009,908.80,898.9,916.3,889,148.37K,1.45%
1/23/2009,895.80,857.2,903.8,852.1,197.17K,4.31%
1/22/2009,858.80,854,863.2,843.5,107.56K,1.02%
1/21/2009,850.10,857.3,864.6,843,123.21K,-0.60%
1/19/2009,855.20,844.1,866.6,823.6,169.40K,1.82%
1/16/2009,839.90,817.3,843.6,815.7,105.21K,4.04%
1/15/2009,807.30,810.3,822.1,801.5,134.94K,-0.19%
1/14/2009,808.80,821.8,829.9,806.6,117.22K,-1.45%
1/13/2009,820.70,821.5,831.4,814,98.87K,-0.04%
1/12/2009,821.00,856.1,857.5,815.1,132.31K,-3.98%
1/9/2009,855.00,857.8,869.3,845,106.50K,0.06%
1/8/2009,854.50,843.2,865.3,836.7,111.88K,1.52%
1/7/2009,841.70,864.2,867.8,836,119.84K,-2.81%
1/6/2009,866.00,843.5,871.4,838.8,101.20K,0.96%
1/5/2009,857.80,880.7,885.5,843.5,95.45K,-2.47%
1/2/2009,879.50,883,889.1,868.1,46.09K,-0.54%
12/31/2008,884.30,874.7,886,857.3,55.00K,1.64%
12/30/2008,870.00,882.6,885.9,864.7,54.34K,-0.61%
12/29/2008,875.30,873,892,873,73.96K,0.47%
12/26/2008,871.20,847.5,874,843.4,23.56K,2.74%
12/24/2008,848.00,840.5,849.6,835.4,20.52K,1.18%
12/23/2008,838.10,849,849.8,829.8,48.85K,-1.07%
12/22/2008,847.20,839.4,853,836.7,54.71K,1.17%
12/19/2008,837.40,853.6,854.9,830.1,73.52K,-2.70%
12/18/2008,860.60,866.1,879.6,848.8,116.59K,-0.91%
12/17/2008,868.50,860,883.6,847.2,149.54K,3.06%
12/16/2008,842.70,838.2,860.8,830.2,94.90K,0.74%
12/15/2008,836.50,825,843.7,821,93.68K,1.95%
12/12/2008,820.50,820,829.7,807.5,91.99K,-0.74%
12/11/2008,826.60,809.6,835.3,802.5,104.53K,2.20%
12/10/2008,808.80,776.7,813.9,774.2,112.53K,4.47%
12/9/2008,774.20,775.6,780.7,762.5,71.76K,0.64%
12/8/2008,769.30,755.2,782.8,754.1,79.72K,2.27%
12/5/2008,752.20,766.7,773.3,741.2,104.92K,-1.74%
12/4/2008,765.50,775,790,763,90.62K,-0.65%
12/3/2008,770.50,783.6,784,764.1,80.38K,-1.63%
12/2/2008,783.30,768.8,788.2,761.8,78.05K,0.84%
12/1/2008,776.80,819,820,768,100.42K,-5.15%
11/28/2008,819.00,812.3,822,810.6,41.00K,1.30%
11/26/2008,808.50,819.1,822,806.8,52.37K,-1.22%
11/25/2008,818.50,821.7,833.5,803,158.86K,-0.12%
11/24/2008,819.50,802,830.1,786.2,153.81K,3.50%
11/21/2008,791.80,745.8,802.8,742.5,178.81K,5.76%
11/20/2008,748.70,735.2,753.4,732.6,118.16K,1.73%
11/19/2008,736.00,737.8,764.8,731.4,143.01K,0.45%
11/18/2008,732.70,736.9,745.6,730.3,95.17K,-1.25%
11/17/2008,742.00,740,748.7,729.6,85.04K,-0.07%
11/14/2008,742.50,734,754,724,132.64K,5.32%
11/13/2008,705.00,708.4,739.2,698.2,138.22K,-1.85%
11/12/2008,718.30,732.3,738.4,708.3,115.26K,-1.98%
11/11/2008,732.80,745,749.9,725.5,107.77K,-1.84%
11/10/2008,746.50,739.8,768.9,738.4,119.40K,1.68%
11/7/2008,734.20,734.5,744.9,725.5,82.89K,0.27%
11/6/2008,732.20,738.4,761.3,727.5,120.93K,-1.37%
11/5/2008,742.40,770,770,735.7,112.65K,-1.97%
11/4/2008,757.30,723.9,769.3,721.8,114.50K,4.20%
11/3/2008,726.80,727,739.5,721.8,70.31K,1.20%
10/31/2008,718.20,737.4,742.5,717.1,96.73K,-2.75%
10/30/2008,738.50,757.5,778.3,733,114.34K,-2.06%
10/29/2008,754.00,747.1,775.3,736,117.90K,1.82%
10/28/2008,740.50,731.2,756.1,724.1,98.87K,-0.32%
10/27/2008,742.90,735.1,747.8,707,106.84K,1.73%
10/24/2008,730.30,724.7,750.4,681,143.87K,2.18%
10/23/2008,714.70,730,735.2,695.2,148.94K,-2.79%
10/22/2008,735.20,773.6,777.9,720,147.82K,-4.27%
10/21/2008,768.00,798,805,766.4,101.81K,-2.78%
10/20/2008,790.00,784.6,811.8,782.8,76.84K,0.29%
10/17/2008,787.70,807.4,816.9,772.2,104.71K,-2.09%
10/16/2008,804.50,851,852.1,786.7,140.79K,-4.11%
10/15/2008,839.00,837.9,859.2,833.1,94.98K,-0.06%
10/14/2008,839.50,835.2,857.4,833.6,94.69K,-0.36%
10/13/2008,842.50,855.8,875,824.5,107.71K,-1.92%
10/10/2008,859.00,915.2,936.3,829,214.11K,-3.10%
10/9/2008,886.50,910.2,929,882.9,105.01K,-2.21%
10/8/2008,906.50,890.9,924.9,880.1,171.46K,2.78%
10/7/2008,882.00,859.1,893.7,858,120.38K,1.82%
10/6/2008,866.20,836,879,828.4,133.33K,3.96%
10/3/2008,833.20,841,852.7,822.5,136.41K,-1.31%
10/2/2008,844.30,876.2,881.6,833.5,154.81K,-4.85%
10/1/2008,887.30,876.9,898.7,869.6,118.41K,0.74%
9/30/2008,880.80,911,920.2,860.1,143.01K,-1.52%
9/29/2008,894.40,878,932,872.2,181.99K,0.66%
9/26/2008,888.50,882.5,920.1,871.2,167.40K,0.74%
9/25/2008,882.00,889.5,903.5,868.8,165.18K,-1.45%
9/24/2008,895.00,896.4,907.8,880.4,132.78K,0.43%
9/23/2008,891.20,906,915.2,885,152.41K,-1.96%
9/22/2008,909.00,874.6,913.8,866.2,189.78K,5.12%
9/19/2008,864.70,856,881.4,828.5,170.96K,-3.60%
9/18/2008,897.00,866.5,926,836,312.28K,5.47%
9/17/2008,850.50,781.5,872.9,777.5,317.20K,8.97%
9/16/2008,780.50,791.3,793.6,775.2,170.04K,-0.83%
9/15/2008,787.00,773.2,791.4,767.4,169.09K,2.94%
9/12/2008,764.50,752.7,770.5,749.2,150.63K,2.55%
9/11/2008,745.50,755.8,762,739.8,185.68K,-2.23%
9/10/2008,762.50,780.7,787.7,755.1,208.45K,-3.72%
9/9/2008,792.00,806.9,809.5,779.7,208.82K,-1.31%
9/8/2008,802.50,815.6,822.9,800.8,145.82K,-0.04%
9/5/2008,802.80,801,824.2,794.8,176.92K,-0.05%
9/4/2008,803.20,806.4,819.5,798.1,132.05K,-0.62%
9/3/2008,808.20,810.2,813.5,793.7,126.78K,-0.28%
9/2/2008,810.50,842.2,842.8,795.2,197.50K,-2.96%
8/29/2008,835.20,838.9,844.2,834,84.37K,-0.24%
8/28/2008,837.20,832,849.7,830.5,133.62K,0.38%
8/27/2008,834.00,829.3,841.4,826,103.84K,0.71%
8/26/2008,828.10,827.3,836,812,140.26K,0.29%
8/25/2008,825.70,831.1,831.9,821.1,79.94K,-0.94%
8/22/2008,833.50,841.1,843.6,826.1,98.41K,-0.66%
8/21/2008,839.00,818.6,845,816.6,130.54K,2.78%
8/20/2008,816.30,819.4,824.5,805.2,126.54K,-0.06%
8/19/2008,816.80,804.9,822.9,787.5,137.36K,1.38%
8/18/2008,805.70,795.5,809.9,795.1,105.80K,1.72%
8/15/2008,792.10,812.3,812.6,777.7,155.27K,-2.75%
8/14/2008,814.50,833,842.9,810.5,161.42K,-2.04%
8/13/2008,831.50,818.4,836.4,811.5,157.64K,2.07%
8/12/2008,814.60,829.1,833.6,808.6,197.57K,-1.65%
8/11/2008,828.30,863.4,872.7,824.5,199.73K,-4.22%
8/8/2008,864.80,879.4,881.3,857.5,142.75K,-1.49%
8/7/2008,877.90,887.6,892.6,874.8,123.70K,-0.58%
8/6/2008,883.00,881.7,894.6,880.5,112.61K,-0.35%
8/5/2008,886.10,903.7,903.9,880.7,150.03K,-2.40%
8/4/2008,907.90,919,924.1,902.1,121.04K,-1.05%
8/1/2008,917.50,922.9,926,910.3,110.57K,-0.56%
7/31/2008,922.70,917,934.5,915.3,130.54K,1.14%
7/30/2008,912.30,927.8,929,902.7,155.39K,-0.46%
7/29/2008,916.50,930,933,913.1,147.31K,-1.21%
7/28/2008,927.70,929,932.9,922.4,148.63K,0.10%
7/25/2008,926.80,927.6,935.2,918.5,157.77K,0.49%
7/24/2008,922.30,920.8,931.4,915.9,174.08K,-0.05%
7/23/2008,922.80,945.9,949.3,917.5,203.97K,-2.71%
7/22/2008,948.50,966.1,977,942.1,193.29K,-1.58%
7/21/2008,963.70,957.3,969,955.7,96.67K,0.59%
7/18/2008,958.00,958.4,965,950.2,124.02K,-1.31%
7/17/2008,970.70,960.6,980,953.1,231.44K,0.83%
7/16/2008,962.70,978.5,982.5,958.2,173.59K,-1.63%
7/15/2008,978.70,974.2,989.6,968.7,223.41K,0.51%
7/14/2008,973.70,966.8,976.4,954.2,159.78K,1.36%
7/11/2008,960.60,946.1,969.1,942.6,165.47K,1.97%
7/10/2008,942.00,929.8,949.2,926.4,140.16K,1.44%
7/9/2008,928.60,921.7,930.5,917.2,116.80K,0.57%
7/8/2008,923.30,927,935.3,913,135.71K,-0.59%
7/7/2008,928.80,934.9,935.1,916.3,127.97K,-0.74%
7/4/2008,935.70,935.9,938.3,930.8,128.42K,0.22%
7/3/2008,933.60,946.6,950,928.5,125.04K,-1.36%
7/2/2008,946.50,941.6,947.9,933.5,125.04K,0.21%
7/1/2008,944.50,928,948.3,923.8,149.45K,1.75%
6/30/2008,928.30,930.9,937.7,920.2,112.67K,-0.32%
6/27/2008,931.30,919,933,912.2,128.28K,1.77%
6/26/2008,915.10,888,920.3,886.6,148.40K,3.72%
6/25/2008,882.30,891.7,892.9,875.2,107.94K,-1.04%
6/24/2008,891.60,885.5,896.5,884.4,94.22K,0.50%
6/23/2008,887.20,903.7,909.7,877.4,130.32K,-1.83%
6/20/2008,903.70,900.4,910.1,897.8,90.24K,-0.06%
6/19/2008,904.20,896.8,911,888.8,151.92K,1.20%
6/18/2008,893.50,884.9,898.1,882.5,103.37K,0.74%
6/17/2008,886.90,884.7,891,876.2,97.08K,0.07%
6/16/2008,886.30,872.6,897.3,868.7,104.89K,1.51%
6/13/2008,873.10,871,876.7,861.5,89.87K,0.13%
6/12/2008,872.00,883.5,884.9,859.6,144.91K,-1.23%
6/11/2008,882.90,871.2,885.9,870,103.59K,1.34%
6/10/2008,871.20,894.5,897.9,866.7,159.44K,-3.00%
6/9/2008,898.10,906.1,912.5,893.2,119.59K,-0.10%
6/6/2008,899.00,881,905.6,880,130.73K,2.68%
6/5/2008,875.50,881.8,883.3,867.7,146.54K,-0.94%
6/4/2008,883.80,883.9,890.1,879.2,95.36K,-0.19%
6/3/2008,885.50,894.2,900.6,878.4,123.86K,-1.28%
6/2/2008,897.00,891.3,901.2,884.4,90.58K,0.62%
5/30/2008,891.50,881.7,892.8,873,90.63K,1.11%
5/29/2008,881.70,906.2,907.8,876.6,167.42K,-2.09%
5/28/2008,900.50,906.2,909.2,888.3,149.89K,-0.82%
5/27/2008,907.90,924.8,930.6,903.3,197.90K,-2.27%
5/26/2008,929.00,924.8,929,923.2,108.72K,0.35%
5/23/2008,925.80,921.2,929.5,914.7,143.90K,0.82%
5/22/2008,918.30,932.9,935.4,917.1,143.90K,-1.11%
5/21/2008,928.60,921,933,916.5,141.23K,0.91%
5/20/2008,920.20,906.2,924.1,903.1,133.35K,1.59%
5/19/2008,905.80,903.2,914.2,900.8,97.21K,0.66%
5/16/2008,899.90,882.9,905.6,880.5,139.91K,2.26%
5/15/2008,880.00,865.6,888.5,862.3,149.38K,1.56%
5/14/2008,866.50,867.2,871.7,860,94.94K,-0.36%
5/13/2008,869.60,884,887.2,861.4,141.56K,-1.73%
5/12/2008,884.90,884.3,890.8,878.5,89.45K,-0.10%
5/9/2008,885.80,885.5,890.8,871,116.62K,0.42%
5/8/2008,882.10,870.1,887,866.4,123.11K,1.25%
5/7/2008,871.20,877.4,883.3,864.4,99.98K,-0.74%
5/6/2008,877.70,875.4,884.5,872.6,108.03K,0.41%
5/5/2008,874.10,859.2,876,858.7,83.72K,1.88%
5/2/2008,858.00,853.8,860.9,846.4,103.60K,0.83%
5/1/2008,850.90,879,883.6,848.5,142.83K,-1.64%
4/30/2008,865.10,872.2,880.8,864.1,133.21K,-1.33%
4/29/2008,876.80,895.6,895.8,870.3,118.11K,-2.09%
4/28/2008,895.50,890,898.1,888.8,83.08K,0.65%
4/25/2008,889.70,888.7,899,880,115.03K,0.03%
4/24/2008,889.40,906.9,909.3,885.4,143.70K,-2.16%
4/23/2008,909.00,919.4,925.7,899.2,157.10K,-1.75%
4/22/2008,925.20,919,928.5,914.4,94.21K,0.83%
4/21/2008,917.60,920.1,931.9,914,116.79K,0.26%
4/18/2008,915.20,944.1,949.8,907.3,149.07K,-2.94%
4/17/2008,942.90,948.5,956.2,940.3,102.95K,-0.57%
4/16/2008,948.30,931.3,952.7,927.3,122.10K,1.75%
4/15/2008,932.00,928,939.8,926.1,88.69K,0.36%
4/14/2008,928.70,924.2,935.4,917.5,80.12K,0.18%
4/11/2008,927.00,932.7,935.8,920.5,89.35K,-0.52%
4/10/2008,931.80,937.5,943.4,925.4,122.17K,-0.61%
